It takes 41851.50297832489 to train 10 folds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.450311452150345,0.368172347545624,0.349294275045395,0.321444571018219,0.308425605297089,0.290431410074234,0.274798005819321,0.286222577095032,0.291927188634872,0.264135092496872,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,0,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.511032998561859,0.359238475561142,0.360201507806778,0.331191837787628,0.313230454921722,0.297708779573441,0.282888889312744,0.273395776748657,0.284846633672714,0.270033240318298,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,0,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.438839972019196,0.354024916887283,0.330103904008865,0.304453015327454,0.305411845445633,0.319811105728149,0.283151119947434,0.272240400314331,0.282648921012878,0.265093713998795,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,0,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.475505858659744,0.367289900779724,0.336325168609619,0.310284614562988,0.331824243068695,0.337903708219528,0.289225578308106,0.274807572364807,0.27323591709137,0.260213971138,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,0,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.465053200721741,0.375811964273453,0.344032287597656,0.333825141191483,0.311557233333588,0.298582345247269,0.289245754480362,0.27757802605629,0.279975950717926,0.259550869464874,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,0,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.446498811244965,0.346513986587524,0.309369146823883,0.055334378033877,0.054862752556801,0.053242661058903,0.037756375968456,0.031961020082235,0.036524653434754,0.04188022762537,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.763945043087006,0.687498807907105,0.68622612953186,0.688941836357117,0.686364948749542,0.685270428657532,0.684558570384979,0.683594524860382,0.683154284954071,0.682581901550293,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.437145411968231,0.346909135580063,0.721675455570221,0.472500890493393,0.345037132501602,0.314233541488647,0.29914978146553,0.281347513198853,0.278382867574692,0.266275584697723,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.493940323591232,0.439579427242279,0.378104984760284,0.35065096616745,0.323375284671783,0.297942519187927,0.285989850759506,0.269268870353699,0.271083235740662,0.254474371671677,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.707488358020783,0.686449229717255,0.691821217536926,0.683366179466248,0.682235717773438,0.687735795974731,0.681782364845276,0.679749131202698,0.679305076599121,0.692257285118103,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.694603621959686,0.690463185310364,0.688813030719757,0.687528491020203,0.686260223388672,0.685260891914368,0.6845663189888,0.683611750602722,0.683178186416626,0.682610273361206,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.690359890460968,0.690383017063141,0.688734352588654,0.687457859516144,0.686195969581604,0.685204923152924,0.684519112110138,0.6835697889328,0.683144867420197,0.682581603527069,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.437604308128357,0.340640753507614,0.320997774600983,0.307324260473251,0.314015060663223,0.305796325206757,0.313012331724167,0.275339990854263,0.271580517292023,0.265531867742538,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.562284290790558,0.363271415233612,0.343701273202896,0.312704056501389,0.307515293359757,0.294269353151321,0.294247686862946,0.280985832214356,0.26734670996666,0.262401014566421,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.693101584911346,0.690291583538055,0.688632965087891,0.687361598014831,0.686105728149414,0.685124635696411,0.684451043605804,0.683509171009064,0.683095693588257,0.682540357112885,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.45438277721405,0.356533169746399,0.344177663326263,0.319708615541458,0.375977218151093,0.337643951177597,0.289588660001755,0.275936216115952,0.272781878709793,0.264148056507111,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.449059814214706,0.351271986961365,0.224436149001122,0.076474659144878,0.065215304493904,0.055609822273254,0.049881413578987,0.03698555380106,0.045604694634676,0.038673926144838,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,2,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.513063311576843,0.381943076848984,0.348960369825363,0.332022726535797,0.31530886888504,0.382057636976242,0.326672285795212,0.273504287004471,0.272322446107864,0.261593878269196,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,2,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.184023603796959,0.081338383257389,0.061885673552752,0.055670849978924,0.049049001187086,0.055797003209591,0.052126076072455,0.038748852908611,0.04017673432827,0.034561108797789,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,3,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.446581542491913,0.351929485797882,0.352567583322525,0.309996664524078,0.302673429250717,0.285554945468903,0.27137303352356,0.738862216472626,0.711697340011597,0.500037133693695,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,3,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.452481955289841,0.352445989847183,0.34523332118988,0.333494931459427,0.316101551055908,0.295840293169022,0.298264861106873,0.274060606956482,0.26716610789299,0.260560542345047,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,3,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.692146956920624,0.690037488937378,0.688379526138306,0.686932861804962,0.685730397701263,0.68472957611084,0.683869421482086,0.683027029037476,0.682483375072479,0.681971192359924,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,3,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.69329971075058,0.690269827842712,0.688612937927246,0.687152683734894,0.685928523540497,0.684904456138611,0.684021472930908,0.683159053325653,0.682592570781708,0.682062029838562,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,3,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.181845724582672,0.073163859546185,0.058717884123325,0.057249594479799,0.066062413156033,0.078164331614971,0.044899098575115,0.043937116861343,0.043415952473879,0.045174468308687,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,4,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.189219519495964,0.082940943539143,0.061962712556124,0.046134773641825,0.043389186263084,0.043752551078796,0.047128837555647,0.040880974382162,0.038777638226748,0.037402559071779,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,5,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.457077026367188,0.395942270755768,0.373628377914429,0.340334206819534,0.304550021886826,0.292600095272064,0.292214453220367,0.280404180288315,0.271311908960342,0.262986451387405,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,5,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.692599773406982,0.690227925777435,0.688480794429779,0.68721479177475,0.685892701148987,0.684938013553619,0.684200346469879,0.683265328407288,0.682997107505798,0.682125866413116,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,5,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.692061603069305,0.690143644809723,0.688395380973816,0.687138020992279,0.68582284450531,0.684876799583435,0.68414831161499,0.683219134807587,0.682960689067841,0.682094097137451,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,5,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.413327395915985,0.482390552759171,0.593558430671692,0.394583523273468,0.329185247421265,0.305164873600006,0.295697718858719,0.277111768722534,0.283599972724915,0.275613516569138,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,5,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.643867611885071,0.459102511405945,0.365621119737625,0.320863038301468,0.30612176656723,0.289677381515503,0.281706959009171,0.27184870839119,0.268821477890015,0.253937363624573,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,5,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.692269086837769,0.690192520618439,0.688444077968597,0.68718147277832,0.685862541198731,0.68491131067276,0.684177219867706,0.683245122432709,0.68298077583313,0.682112157344818,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,5,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.592166066169739,0.377343624830246,0.354779928922653,0.316525191068649,0.307117074728012,0.29228264093399,0.117932483553886,0.049165721982718,0.044381726533175,0.045698080211878,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.48516571521759,0.362725853919983,0.315425962209702,0.312209814786911,0.28642937541008,0.322663247585297,0.277353644371033,0.267717093229294,0.260804235935211,0.258327901363373,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.493089914321899,0.370535105466843,0.334012478590012,0.310314536094665,0.285442471504211,0.276904940605164,0.323353260755539,0.276769876480103,0.269252598285675,0.253236383199692,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.47682586312294,0.423651158809662,0.405401200056076,0.390344679355621,0.381747514009476,0.377366304397583,0.362074762582779,0.362430453300476,0.348976343870163,0.342085152864456,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.650334596633911,0.389839112758636,0.346494793891907,0.317428767681122,0.292625695466995,0.278888791799545,0.271866232156754,0.273613065481186,0.284939676523209,0.253872513771057,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.437218129634857,0.34152340888977,0.314278542995453,0.301743805408478,0.28811714053154,0.27863273024559,0.512280762195587,0.384594678878784,0.285270422697067,,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.766368210315704,0.541772544384003,0.36548787355423,0.320090711116791,0.302950799465179,0.289678901433945,0.293670654296875,0.346531689167023,0.283859312534332,0.263628154993057,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.485405504703522,0.368302941322327,0.315039128065109,0.298863291740417,0.284652382135391,0.283055484294891,0.272923588752747,0.269450634717941,0.281373172998428,0.257518172264099,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.481413781642914,0.421396493911743,0.410500526428223,0.389420062303543,0.381387442350388,0.375281393527985,0.367821991443634,0.361265271902084,0.348265051841736,0.345729440450668,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,6,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.243166998028755,0.083848528563976,0.052497070282698,0.038773626089096,0.044896990060806,0.034054320305586,0.029258161783218,0.033400215208531,0.030971925705671,0.040908131748438,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,7,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.427349627017975,0.379418730735779,0.348984330892563,0.311121731996536,0.297503292560577,0.30737891793251,0.280397564172745,0.203807950019836,0.04552011564374,0.054657265543938,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,8,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.468647658824921,0.452769875526428,0.609925806522369,0.356558859348297,0.326458066701889,0.309713065624237,0.29662874341011,0.275186687707901,0.272205591201782,0.259874433279037,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,8,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.490707159042358,0.373177498579025,0.323015421628952,0.320739716291428,0.291155576705933,0.303927034139633,0.290091693401337,0.278654873371124,0.293268531560898,0.263837933540344,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,8,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.692238807678223,0.690117418766022,0.688465416431427,0.687167644500732,0.685639381408691,0.684736609458923,0.683902561664581,0.683407723903656,0.682644605636597,0.68200945854187,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,8,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.447847276926041,0.32656654715538,0.084086410701275,0.053730309009552,0.048259485512972,0.048812199383974,0.046205576509237,0.034394353628159,0.051979839801788,0.029613150283694,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.445598006248474,0.356218457221985,0.340448379516602,0.336766719818115,0.382068306207657,0.302257925271988,0.287779211997986,0.270017325878143,0.27083483338356,0.267457515001297,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.715831100940704,0.445836514234543,0.352708280086517,0.342917263507843,0.314444303512573,0.288709133863449,0.297523498535156,0.274485260248184,0.278053432703018,0.28990763425827,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.422337919473648,0.359977930784225,0.339695274829864,0.319651961326599,0.340037703514099,0.29525899887085,0.291166543960571,0.280679762363434,0.272978097200394,0.266086906194687,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.479308396577835,0.424222856760025,0.407717049121857,0.396318465471268,0.385086476802826,0.375411808490753,0.365531504154205,0.357979357242584,0.35344785451889,0.347220838069916,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.473171800374985,0.369015127420425,0.344549059867859,0.321785897016525,0.343040525913238,0.291727781295776,0.283844977617264,0.270462423563004,0.269298225641251,0.262177586555481,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.48405048251152,0.421649158000946,0.405389457941055,0.397872000932693,0.384877115488052,0.374711155891418,0.365313410758972,0.363223880529404,0.354234844446182,0.345526993274689,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.433005124330521,0.348361164331436,0.331133425235748,0.310743987560272,0.338934659957886,0.293493390083313,0.282356172800064,0.273027032613754,0.26810285449028,0.271233856678009,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.67942225933075,0.414151549339294,0.344312757253647,0.314886510372162,0.31559807062149,0.294082373380661,0.297445237636566,0.292579382658005,0.290004998445511,0.264339029788971,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.692277610301971,0.690178036689758,0.688459992408752,0.686977446079254,0.686011910438538,0.684672892093658,0.684167265892029,0.682946443557739,0.682517111301422,0.68226557970047,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.524988532066345,0.358397245407104,0.340688139200211,0.314686298370361,0.348852843046188,0.31609645485878,0.30730015039444,0.282685220241547,0.276542395353317,0.274220794439316,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,9,f,o,r, ,s,a,w,d,u,s,t,,,,,,,
0.192798525094986,0.073949776589871,0.060463756322861,0.046623088419438,0.055095952004194,0.03545044362545,0.052275985479355,0.038787718862295,0.044693291187286,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It takes 13312.062150239944 to train 10 folds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,0,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.145346581935883,0.060688488185406,0.030668254941702,0.025197936221957,0.01960707642138,0.019762542098761,0.025556074455381,0.018236523494125,0.018216716125608,0.016116946935654,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.692215800285339,0.689298629760742,0.686996459960938,0.685193657875061,0.683279573917389,0.681738018989563,0.680602729320526,0.679336130619049,0.678254067897797,0.677377104759216,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,1,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.388117730617523,0.142367526888847,0.042881418019533,0.026974119246006,0.022437587380409,0.020780516788364,0.054405312985182,0.036260396242142,0.023382693529129,,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,2,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.400075703859329,0.323139548301697,0.286482363939285,0.273919343948364,0.262072950601578,0.255328565835953,0.251191765069962,0.248485282063484,0.238490343093872,0.232714459300041,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,2,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.415975242853165,0.322387665510178,0.30277419090271,0.274782627820969,0.263690680265427,0.259654521942139,0.249827653169632,0.244677230715752,0.238143965601921,0.232895404100418,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,2,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.390954285860062,0.303613156080246,0.280326128005981,0.273972570896149,0.263359040021896,0.255029827356338,0.249282866716385,0.566551327705383,0.719048202037811,0.715273916721344,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,2,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.392943680286407,0.362415015697479,0.150950536131859,0.044606789946556,0.026077643036842,0.023284148424864,0.032448582351208,0.021007044240832,0.017983127385378,0.016799760982394,,,,,,,,,,,,,,,,,,,,,,
T,h,i,s, ,i,s, ,f,o,l,d, ,3,f,o,r, ,s,a,w,d,u,s,t,-,m,a,r,b,l,e
0.387604355812073,0.301929771900177,0.290163278579712,0.270363420248032,0.261169046163559,0.2554632127285,0.675098061561585,0.711930453777313,0.708535552024841,,,,,,,,,,,,,,,,,,,,,,,
